tick,agent_id,row,col,active,budget
971,drone_4,334,343,1,83014.4
972,drone_0,338,347,1,84562.5
972,drone_1,329,310,1,83469.0
972,drone_2,321,321,1,81567.8
972,drone_3,321,307,1,84077.9
972,drone_4,333,343,1,82984.4
973,drone_0,339,347,1,84532.5
973,drone_1,330,311,1,83426.6
973,drone_2,322,321,1,81537.8
973,drone_3,320,306,1,84035.5
973,drone_4,334,343,1,82954.4
974,drone_0,338,347,1,84502.5
974,drone_1,331,312,1,83384.2
974,drone_2,321,321,1,81507.8
974,drone_3,320,307,1,84005.5
974,drone_4,333,343,1,82924.4
975,drone_0,339,346,1,84460.1
975,drone_1,332,313,1,83341.7
975,drone_2,322,321,1,81477.8
975,drone_3,319,308,1,83963.1
975,drone_4,334,343,1,82894.4
976,drone_0,340,345,1,84417.7
976,drone_1,331,313,1,83311.7
976,drone_2,321,321,1,81447.8
976,drone_3,318,309,1,83920.6
976,drone_4,333,343,1,82864.4
977,drone_0,341,345,1,84387.7
977,drone_1,332,312,1,83269.3
977,drone_2,320,320,1,81405.3
977,drone_3,317,310,1,83878.2
977,drone_4,334,343,1,82834.4
978,drone_0,341,344,1,84357.7
978,drone_1,333,311,1,83226.9
978,drone_2,321,319,1,81362.9
978,drone_3,316,311,1,83835.8
978,drone_4,333,343,1,82804.4
979,drone_0,341,343,1,84327.7
979,drone_1,334,310,1,83184.5
979,drone_2,322,320,1,81320.5
979,drone_3,317,312,1,83793.3
979,drone_4,334,343,1,82774.4
980,drone_0,340,343,1,84297.7
980,drone_1,335,309,1,83142.0
980,drone_2,322,321,1,81290.5
980,drone_3,317,313,1,83763.3
980,drone_4,333,343,1,82744.4
981,drone_0,339,343,1,84267.7
981,drone_1,336,310,1,83099.6
981,drone_2,321,321,1,81260.5
981,drone_3,318,314,1,83720.9
981,drone_4,334,343,1,82714.4
982,drone_0,340,343,1,84237.7
982,drone_1,337,311,1,83057.2
982,drone_2,322,321,1,81230.5
982,drone_3,318,315,1,83690.9
982,drone_4,335,344,1,82672.0
983,drone_0,339,343,1,84207.7
983,drone_1,338,310,1,83014.7
983,drone_2,321,321,1,81200.5
983,drone_3,319,314,1,83648.5
983,drone_4,334,345,1,82629.5
984,drone_0,340,343,1,84177.7
984,drone_1,337,309,1,82972.3
984,drone_2,322,321,1,81170.5
984,drone_3,320,315,1,83606.1
984,drone_4,334,344,1,82599.5
985,drone_0,339,343,1,84147.7
985,drone_1,336,308,1,82929.9
985,drone_2,321,321,1,81140.5
985,drone_3,321,314,1,83563.6
985,drone_4,334,343,1,82569.5
986,drone_0,340,343,1,84117.7
986,drone_1,335,307,1,82887.5
986,drone_2,322,321,1,81110.5
986,drone_3,322,313,1,83521.2
986,drone_4,333,343,1,82539.5
987,drone_0,339,343,1,84087.7
987,drone_1,334,308,1,82845.0
987,drone_2,321,321,1,81080.5
987,drone_3,321,313,1,83491.2
987,drone_4,334,343,1,82509.5
988,drone_0,340,343,1,84057.7
988,drone_1,333,307,1,82802.6
988,drone_2,322,321,1,81050.5
988,drone_3,320,312,1,83448.8
988,drone_4,333,343,1,82479.5
989,drone_0,339,343,1,84027.7
989,drone_1,332,306,1,82760.2
989,drone_2,321,321,1,81020.5
989,drone_3,319,311,1,83406.4
989,drone_4,334,343,1,82449.5
990,drone_0,340,343,1,83997.7
990,drone_1,331,305,1,82717.8
990,drone_2,322,321,1,80990.5
990,drone_3,318,312,1,83363.9
990,drone_4,333,343,1,82419.5
991,drone_0,339,343,1,83967.7
991,drone_1,330,304,1,82675.3
991,drone_2,321,321,1,80960.5
991,drone_3,317,313,1,83321.5
991,drone_4,334,343,1,82389.5
992,drone_0,340,343,1,83937.7
992,drone_1,329,305,1,82632.9
992,drone_2,322,321,1,80930.5
992,drone_3,316,312,1,83279.1
992,drone_4,333,343,1,82359.5
993,drone_0,339,343,1,83907.7
993,drone_1,328,304,1,82590.5
993,drone_2,321,321,1,80900.5
993,drone_3,317,311,1,83236.7
993,drone_4,334,343,1,82329.5
994,drone_0,340,343,1,83877.7
994,drone_1,327,305,1,82548.1
994,drone_2,322,321,1,80870.5
994,drone_3,316,312,1,83194.2
994,drone_4,333,343,1,82299.5
995,drone_0,339,343,1,83847.7
995,drone_1,326,306,1,82505.6
995,drone_2,321,321,1,80840.5
995,drone_3,315,312,1,83164.2
995,drone_4,334,343,1,82269.5
996,drone_0,340,343,1,83817.7
996,drone_1,325,307,1,82463.2
996,drone_2,322,321,1,80810.5
996,drone_3,314,312,1,83134.2
996,drone_4,333,343,1,82239.5
997,drone_0,339,343,1,83787.7
997,drone_1,325,308,1,82433.2
997,drone_2,321,321,1,80780.5
997,drone_3,313,312,1,83104.2
997,drone_4,334,343,1,82209.5
998,drone_0,340,343,1,83757.7
998,drone_1,326,309,1,82390.8
998,drone_2,322,321,1,80750.5
998,drone_3,312,312,1,83074.2
998,drone_4,333,343,1,82179.5
999,drone_0,339,343,1,83727.7
999,drone_1,325,310,1,82348.4
999,drone_2,321,321,1,80720.5
999,drone_3,311,312,1,83044.2
999,drone_4,334,343,1,82149.5
1000,drone_0,340,343,1,83697.7
1000,drone_1,324,309,1,82305.9
1000,drone_2,322,321,1,80690.5
1000,drone_3,310,313,1,83001.8
1000,drone_4,333,343,1,82119.5
1001,drone_0,339,343,1,83667.7
1001,drone_1,323,308,1,82263.5
1001,drone_2,321,321,1,80660.5
1001,drone_3,310,314,1,82971.8
1001,drone_4,334,343,1,82089.5
1002,drone_0,340,343,1,83637.7
1002,drone_1,322,309,1,82221.1
1002,drone_2,322,321,1,80630.5
1002,drone_3,311,315,1,82929.4
1002,drone_4,333,343,1,82059.5
1003,drone_0,339,343,1,83607.7
1003,drone_1,321,310,1,82178.6
1003,drone_2,321,321,1,80600.5
1003,drone_3,311,316,1,82899.4
1003,drone_4,334,343,1,82029.5
1004,drone_0,340,343,1,83577.7
1004,drone_1,322,311,1,82136.2
1004,drone_2,322,321,1,80570.5
1004,drone_3,311,317,1,82869.4
1004,drone_4,333,343,1,81999.5
1005,drone_0,339,343,1,83547.7
1005,drone_1,323,312,1,82093.8
1005,drone_2,321,321,1,80540.5
1005,drone_3,312,318,1,82827.0
1005,drone_4,334,343,1,81969.5
1006,drone_0,340,343,1,83517.7
1006,drone_1,324,313,1,82051.4
1006,drone_2,322,321,1,80510.5
1006,drone_3,311,319,1,82784.5
1006,drone_4,333,343,1,81939.5
1007,drone_0,339,343,1,83487.7
1007,drone_1,325,312,1,82008.9
1007,drone_2,321,321,1,80480.5
1007,drone_3,310,320,1,82742.1
1007,drone_4,334,343,1,81909.5
1008,drone_0,340,343,1,83457.7
1008,drone_1,324,311,1,81966.5
1008,drone_2,322,321,1,80450.5
1008,drone_3,309,321,1,82699.7
1008,drone_4,333,343,1,81879.5
1009,drone_0,339,343,1,83427.7
1009,drone_1,323,310,1,81924.1
1009,drone_2,321,321,1,80420.5
1009,drone_3,310,322,1,82657.2
1009,drone_4,334,343,1,81849.5
1010,drone_0,340,343,1,83397.7
1010,drone_1,322,309,1,81881.7
1010,drone_2,322,321,1,80390.5
1010,drone_3,309,323,1,82614.8
1010,drone_4,333,343,1,81819.5
1011,drone_0,339,343,1,83367.7
1011,drone_1,322,308,1,81851.7
1011,drone_2,321,321,1,80360.5
1011,drone_3,308,322,1,82572.4
1011,drone_4,334,343,1,81789.5
1012,drone_0,340,343,1,83337.7
1012,drone_1,322,307,1,81821.7
1012,drone_2,322,321,1,80330.5
1012,drone_3,307,323,1,82530.0
1012,drone_4,333,343,1,81759.5
1013,drone_0,339,343,1,83307.7
1013,drone_1,321,308,1,81779.2
1013,drone_2,321,321,1,80300.5
1013,drone_3,308,323,1,82500.0
1013,drone_4,334,343,1,81729.5
1014,drone_0,340,343,1,83277.7
1014,drone_1,321,309,1,81749.2
1014,drone_2,322,321,1,80270.5
1014,drone_3,309,324,1,82457.5
1014,drone_4,333,343,1,81699.5
1015,drone_0,339,343,1,83247.7
1015,drone_1,320,308,1,81706.8
1015,drone_2,321,321,1,80240.5
1015,drone_3,310,325,1,82415.1
1015,drone_4,334,343,1,81669.5
1016,drone_0,340,343,1,83217.7
1016,drone_1,319,307,1,81664.4
1016,drone_2,322,321,1,80210.5
1016,drone_3,309,326,1,82372.7
1016,drone_4,333,343,1,81639.5
1017,drone_0,339,343,1,83187.7
1017,drone_1,320,307,1,81634.4
1017,drone_2,321,321,1,80180.5
1017,drone_3,309,327,1,82342.7
1017,drone_4,334,343,1,81609.5
1018,drone_0,340,343,1,83157.7
1018,drone_1,321,307,1,81604.4
1018,drone_2,322,321,1,80150.5
1018,drone_3,310,328,1,82300.3
1018,drone_4,333,343,1,81579.5
1019,drone_0,339,343,1,83127.7
1019,drone_1,322,306,1,81562.0
1019,drone_2,321,321,1,80120.5
1019,drone_3,309,329,1,82257.8
1019,drone_4,334,343,1,81549.5
1020,drone_0,340,343,1,83097.7
1020,drone_1,321,306,1,81532.0
1020,drone_2,322,321,1,80090.5
1020,drone_3,310,330,1,82215.4
1020,drone_4,333,343,1,81519.5
1021,drone_0,339,343,1,83067.7
1021,drone_1,320,306,1,81502.0
1021,drone_2,321,321,1,80060.5
1021,drone_3,311,331,1,82173.0
1021,drone_4,334,343,1,81489.5
1022,drone_0,340,343,1,83037.7
1022,drone_1,319,306,1,81472.0
1022,drone_2,322,321,1,80030.5
1022,drone_3,310,332,1,82130.6
1022,drone_4,333,343,1,81459.5
1023,drone_0,339,343,1,83007.7
1023,drone_1,318,307,1,81429.5
1023,drone_2,321,321,1,80000.5
1023,drone_3,309,333,1,82088.1
1023,drone_4,334,343,1,81429.5
1024,drone_0,340,343,1,82977.7
1024,drone_1,317,306,1,81387.1
1024,drone_2,322,321,1,79970.5
1024,drone_3,308,333,1,82058.1
1024,drone_4,333,343,1,81399.5
1025,drone_0,339,343,1,82947.7
1025,drone_1,316,305,1,81344.7
1025,drone_2,321,321,1,79940.5
1025,drone_3,309,333,1,82028.1
1025,drone_4,334,343,1,81369.5
1026,drone_0,340,343,1,82917.7
1026,drone_1,317,305,1,81314.7
1026,drone_2,322,321,1,79910.5
1026,drone_3,308,333,1,81998.1
1026,drone_4,333,343,1,81339.5
1027,drone_0,339,343,1,82887.7
1027,drone_1,316,304,1,81272.2
1027,drone_2,321,321,1,79880.5
1027,drone_3,309,333,1,81968.1
1027,drone_4,334,343,1,81309.5
1028,drone_0,340,343,1,82857.7
1028,drone_1,315,303,1,81229.8
1028,drone_2,320,322,1,79838.1
1028,drone_3,308,333,1,81938.1
1028,drone_4,333,343,1,81279.5
1029,drone_0,339,343,1,82827.7
1029,drone_1,316,302,1,81187.4
1029,drone_2,319,323,1,79795.6
1029,drone_3,309,333,1,81908.1
1029,drone_4,334,343,1,81249.5
1030,drone_0,340,343,1,82797.7
1030,drone_1,317,301,1,81145.0
1030,drone_2,320,324,1,79753.2
1030,drone_3,308,333,1,81878.1
1030,drone_4,333,343,1,81219.5
1031,drone_0,341,342,1,82755.3
1031,drone_1,318,302,1,81102.5
1031,drone_2,321,325,1,79710.8
1031,drone_3,309,333,1,81848.1
1031,drone_4,334,343,1,81189.5
1032,drone_0,342,341,1,82712.8
1032,drone_1,319,303,1,81060.1
1032,drone_2,322,324,1,79668.4
1032,drone_3,308,333,1,81818.1
1032,drone_4,333,343,1,81159.5
1033,drone_0,341,340,1,82670.4
1033,drone_1,320,304,1,81017.7
1033,drone_2,323,323,1,79625.9
1033,drone_3,309,333,1,81788.1
1033,drone_4,332,342,1,81117.1
1034,drone_0,342,339,1,82628.0
1034,drone_1,321,303,1,80975.3
1034,drone_2,324,322,1,79583.5
1034,drone_3,308,333,1,81758.1
1034,drone_4,331,343,1,81074.7
1035,drone_0,341,338,1,82585.5
1035,drone_1,322,304,1,80932.8
1035,drone_2,325,321,1,79541.1
1035,drone_3,309,333,1,81728.1
1035,drone_4,330,342,1,81032.2
1036,drone_0,342,337,1,82543.1
1036,drone_1,322,305,1,80902.8
1036,drone_2,324,320,1,79498.7
1036,drone_3,308,333,1,81698.1
1036,drone_4,329,343,1,80989.8
1037,drone_0,343,336,1,82500.7
1037,drone_1,323,306,1,80860.4
1037,drone_2,323,320,1,79468.7
1037,drone_3,309,333,1,81668.1
1037,drone_4,328,342,1,80947.4
1038,drone_0,344,335,1,82458.3
1038,drone_1,324,305,1,80818.0
1038,drone_2,324,319,1,79426.2
1038,drone_3,308,333,1,81638.1
1038,drone_4,327,343,1,80905.0
1039,drone_0,343,334,1,82415.8
1039,drone_1,325,304,1,80775.6
1039,drone_2,324,318,1,79396.2
1039,drone_3,309,333,1,81608.1
1039,drone_4,326,342,1,80862.5
1040,drone_0,344,333,1,82373.4
1040,drone_1,326,303,1,80733.1
1040,drone_2,324,317,1,79366.2
1040,drone_3,308,333,1,81578.1
1040,drone_4,325,341,1,80820.1
1041,drone_0,345,332,1,82331.0
1041,drone_1,327,302,1,80690.7
1041,drone_2,324,316,1,79336.2
1041,drone_3,309,333,1,81548.1
1041,drone_4,324,342,1,80777.7
1042,drone_0,344,331,1,82288.6
1042,drone_1,328,301,1,80648.3
1042,drone_2,325,316,1,79306.2
1042,drone_3,308,333,1,81518.1
1042,drone_4,323,341,1,80735.3
1043,drone_0,345,330,1,82246.1
1043,drone_1,329,302,1,80605.9
1043,drone_2,326,316,1,79276.2
1043,drone_3,309,333,1,81488.1
1043,drone_4,322,341,1,80705.3
1044,drone_0,346,329,1,82203.7
1044,drone_1,330,301,1,80563.4
1044,drone_2,327,316,1,79246.2
1044,drone_3,308,333,1,81458.1
1044,drone_4,321,341,1,80675.3
1045,drone_0,345,328,1,82161.3
1045,drone_1,331,302,1,80521.0
1045,drone_2,327,317,1,79216.2
1045,drone_3,309,333,1,81428.1
1045,drone_4,320,341,1,80645.3
1046,drone_0,344,327,1,82118.9
1046,drone_1,332,303,1,80478.6
1046,drone_2,328,317,1,79186.2
1046,drone_3,308,333,1,81398.1
1046,drone_4,319,341,1,80615.3
1047,drone_0,343,326,1,82076.4
1047,drone_1,333,304,1,80436.1
1047,drone_2,328,318,1,79156.2
1047,drone_3,309,333,1,81368.1
1047,drone_4,320,341,1,80585.3
1048,drone_0,344,325,1,82034.0
1048,drone_1,334,305,1,80393.7
1048,drone_2,327,319,1,79113.8
1048,drone_3,308,333,1,81338.1
1048,drone_4,319,341,1,80555.3
1049,drone_0,343,324,1,81991.6
1049,drone_1,335,304,1,80351.3
1049,drone_2,326,320,1,79071.4
1049,drone_3,309,333,1,81308.1
1049,drone_4,320,341,1,80525.3
1050,drone_0,342,323,1,81949.2
1050,drone_1,336,305,1,80308.9
1050,drone_2,327,321,1,79028.9
1050,drone_3,308,333,1,81278.1
1050,drone_4,319,341,1,80495.3
1051,drone_0,341,322,1,81906.7
1051,drone_1,337,306,1,80266.4
1051,drone_2,328,320,1,78986.5
1051,drone_3,309,333,1,81248.1
1051,drone_4,320,341,1,80465.3
1052,drone_0,342,321,1,81864.3
1052,drone_1,338,307,1,80224.0
1052,drone_2,329,321,1,78944.1
1052,drone_3,308,333,1,81218.1
1052,drone_4,319,341,1,80435.3
1053,drone_0,341,320,1,81821.9
1053,drone_1,339,308,1,80181.6
1053,drone_2,328,322,1,78901.7
1053,drone_3,309,333,1,81188.1
1053,drone_4,320,341,1,80405.3
1054,drone_0,340,319,1,81779.4
1054,drone_1,340,309,1,80139.2
1054,drone_2,327,323,1,78859.2
1054,drone_3,308,333,1,81158.1
1054,drone_4,319,341,1,80375.3
1055,drone_0,339,318,1,81737.0
1055,drone_1,341,310,1,80096.7
1055,drone_2,326,322,1,78816.8
1055,drone_3,309,333,1,81128.1
1055,drone_4,320,341,1,80345.3
1056,drone_0,338,317,1,81694.6
1056,drone_1,340,311,1,80054.3
1056,drone_2,325,323,1,78774.4
1056,drone_3,308,333,1,81098.1
1056,drone_4,319,341,1,80315.3
1057,drone_0,338,316,1,81664.6
1057,drone_1,341,312,1,80011.9
1057,drone_2,324,324,1,78732.0
1057,drone_3,309,333,1,81068.1
1057,drone_4,320,341,1,80285.3
1058,drone_0,337,316,1,81634.6
1058,drone_1,342,313,1,79969.5
1058,drone_2,323,325,1,78689.5
1058,drone_3,308,333,1,81038.1
1058,drone_4,319,341,1,80255.3
1059,drone_0,338,316,1,81604.6
1059,drone_1,343,314,1,79927.0
1059,drone_2,322,326,1,78647.1
1059,drone_3,309,333,1,81008.1
1059,drone_4,320,341,1,80225.3
1060,drone_0,337,316,1,81574.6
1060,drone_1,344,315,1,79884.6
1060,drone_2,321,327,1,78604.7
1060,drone_3,308,333,1,80978.1
1060,drone_4,319,341,1,80195.3
1061,drone_0,338,316,1,81544.6
1061,drone_1,345,316,1,79842.2
1061,drone_2,320,328,1,78562.3
1061,drone_3,309,333,1,80948.1
1061,drone_4,320,341,1,80165.3
1062,drone_0,337,316,1,81514.6
1062,drone_1,346,315,1,79799.8
1062,drone_2,321,329,1,78519.8
1062,drone_3,308,333,1,80918.1
1062,drone_4,319,341,1,80135.3
1063,drone_0,338,316,1,81484.6
1063,drone_1,345,314,1,79757.3
1063,drone_2,320,330,1,78477.4
1063,drone_3,309,333,1,80888.1
1063,drone_4,320,341,1,80105.3
1064,drone_0,337,316,1,81454.6
1064,drone_1,344,313,1,79714.9
1064,drone_2,321,331,1,78435.0
1064,drone_3,308,333,1,80858.1
1064,drone_4,319,341,1,80075.3
1065,drone_0,338,316,1,81424.6
1065,drone_1,343,312,1,79672.5
1065,drone_2,320,332,1,78392.6
1065,drone_3,309,333,1,80828.1
1065,drone_4,320,341,1,80045.3
1066,drone_0,337,316,1,81394.6
1066,drone_1,342,311,1,79630.0
1066,drone_2,321,333,1,78350.1
1066,drone_3,308,333,1,80798.1
1066,drone_4,319,341,1,80015.3
1067,drone_0,338,316,1,81364.6
1067,drone_1,343,310,1,79587.6
1067,drone_2,322,334,1,78307.7
1067,drone_3,309,333,1,80768.1
1067,drone_4,320,341,1,79985.3
1068,drone_0,337,316,1,81334.6
1068,drone_1,344,311,1,79545.2
1068,drone_2,321,335,1,78265.3
1068,drone_3,308,333,1,80738.1
1068,drone_4,319,341,1,79955.3
1069,drone_0,338,316,1,81304.6
1069,drone_1,345,312,1,79502.8
1069,drone_2,322,336,1,78222.8
1069,drone_3,309,333,1,80708.1
1069,drone_4,320,341,1,79925.3
1070,drone_0,337,316,1,81274.6
1070,drone_1,346,313,1,79460.3
1070,drone_2,323,337,1,78180.4
1070,drone_3,308,333,1,80678.1
1070,drone_4,319,341,1,79895.3
1071,drone_0,338,316,1,81244.6
1071,drone_1,347,312,1,79417.9
1071,drone_2,324,338,1,78138.0
1071,drone_3,309,333,1,80648.1
1071,drone_4,320,341,1,79865.3
1072,drone_0,337,316,1,81214.6
1072,drone_1,346,311,1,79375.5
1072,drone_2,325,339,1,78095.6
1072,drone_3,308,333,1,80618.1
1072,drone_4,319,341,1,79835.3
1073,drone_0,338,316,1,81184.6
1073,drone_1,345,310,1,79333.1
1073,drone_2,326,340,1,78053.1
1073,drone_3,309,333,1,80588.1
1073,drone_4,320,341,1,79805.3
1074,drone_0,337,316,1,81154.6
1074,drone_1,344,309,1,79290.6
1074,drone_2,327,341,1,78010.7
1074,drone_3,310,334,1,80545.7
1074,drone_4,319,341,1,79775.3
1075,drone_0,338,316,1,81124.6
1075,drone_1,343,308,1,79248.2
1075,drone_2,328,340,1,77968.3
1075,drone_3,311,333,1,80503.3
1075,drone_4,320,341,1,79745.3
1076,drone_0,337,316,1,81094.6
1076,drone_1,342,309,1,79205.8
1076,drone_2,329,341,1,77925.9
1076,drone_3,311,334,1,80473.3
1076,drone_4,319,341,1,79715.3
1077,drone_0,338,316,1,81064.6
1077,drone_1,341,308,1,79163.4
1077,drone_2,330,340,1,77883.4
1077,drone_3,312,335,1,80430.8
1077,drone_4,320,341,1,79685.3
1078,drone_0,337,316,1,81034.6
1078,drone_1,340,307,1,79120.9
1078,drone_2,331,341,1,77841.0
1078,drone_3,311,336,1,80388.4
1078,drone_4,319,341,1,79655.3
1079,drone_0,338,316,1,81004.6
1079,drone_1,339,306,1,79078.5
1079,drone_2,332,340,1,77798.6
1079,drone_3,312,337,1,80346.0
1079,drone_4,320,341,1,79625.3
1080,drone_0,337,316,1,80974.6
1080,drone_1,340,306,1,79048.5
1080,drone_2,333,341,1,77756.2
1080,drone_3,313,338,1,80303.6
1080,drone_4,319,341,1,79595.3
1081,drone_0,338,316,1,80944.6
1081,drone_1,341,305,1,79006.1
1081,drone_2,334,340,1,77713.7
1081,drone_3,312,339,1,80261.1
1081,drone_4,320,341,1,79565.3
1082,drone_0,337,316,1,80914.6
1082,drone_1,342,306,1,78963.6
1082,drone_2,335,339,1,77671.3
1082,drone_3,313,340,1,80218.7
1082,drone_4,319,341,1,79535.3
1083,drone_0,338,316,1,80884.6
1083,drone_1,343,305,1,78921.2
1083,drone_2,336,340,1,77628.9
1083,drone_3,314,341,1,80176.3
1083,drone_4,320,341,1,79505.3
1084,drone_0,337,316,1,80854.6
1084,drone_1,344,306,1,78878.8
1084,drone_2,337,341,1,77586.5
1084,drone_3,315,342,1,80133.9
1084,drone_4,319,341,1,79475.3
1085,drone_0,338,316,1,80824.6
1085,drone_1,345,307,1,78836.4
1085,drone_2,338,340,1,77544.0
1085,drone_3,316,343,1,80091.4
1085,drone_4,320,341,1,79445.3
1086,drone_0,337,316,1,80794.6
1086,drone_1,346,306,1,78793.9
1086,drone_2,339,340,1,77514.0
1086,drone_3,315,344,1,80049.0
1086,drone_4,319,341,1,79415.3
1087,drone_0,338,316,1,80764.6
1087,drone_1,345,306,1,78763.9
1087,drone_2,339,341,1,77484.0
1087,drone_3,315,345,1,80019.0
1087,drone_4,320,341,1,79385.3
1088,drone_0,337,316,1,80734.6
1088,drone_1,346,306,1,78733.9
1088,drone_2,338,341,1,77454.0
1088,drone_3,314,345,1,79989.0
1088,drone_4,319,341,1,79355.3
1089,drone_0,338,316,1,80704.6
1089,drone_1,345,306,1,78703.9
1089,drone_2,339,341,1,77424.0
1089,drone_3,315,345,1,79959.0
1089,drone_4,320,341,1,79325.3
1090,drone_0,337,316,1,80674.6
1090,drone_1,346,306,1,78673.9
1090,drone_2,338,341,1,77394.0
1090,drone_3,314,345,1,79929.0
1090,drone_4,319,341,1,79295.3
1091,drone_0,338,316,1,80644.6
1091,drone_1,345,306,1,78643.9
1091,drone_2,339,341,1,77364.0
1091,drone_3,315,345,1,79899.0
1091,drone_4,320,341,1,79265.3
1092,drone_0,337,316,1,80614.6
1092,drone_1,346,306,1,78613.9
1092,drone_2,338,341,1,77334.0
1092,drone_3,314,345,1,79869.0
1092,drone_4,319,341,1,79235.3
1093,drone_0,338,316,1,80584.6
1093,drone_1,345,306,1,78583.9
1093,drone_2,339,341,1,77304.0
1093,drone_3,315,345,1,79839.0
1093,drone_4,320,341,1,79205.3
1094,drone_0,337,316,1,80554.6
1094,drone_1,346,306,1,78553.9
1094,drone_2,338,341,1,77274.0
1094,drone_3,314,345,1,79809.0
1094,drone_4,319,341,1,79175.3
1095,drone_0,338,316,1,80524.6
1095,drone_1,345,306,1,78523.9
1095,drone_2,339,341,1,77244.0
1095,drone_3,315,345,1,79779.0
1095,drone_4,320,341,1,79145.3
1096,drone_0,337,316,1,80494.6
1096,drone_1,346,306,1,78493.9
1096,drone_2,338,341,1,77214.0
1096,drone_3,314,345,1,79749.0
1096,drone_4,321,340,1,79102.8
1097,drone_0,338,316,1,80464.6
1097,drone_1,345,306,1,78463.9
1097,drone_2,339,341,1,77184.0
1097,drone_3,315,345,1,79719.0
1097,drone_4,322,339,1,79060.4
1098,drone_0,337,316,1,80434.6
1098,drone_1,346,306,1,78433.9
1098,drone_2,338,341,1,77154.0
1098,drone_3,314,345,1,79689.0
1098,drone_4,321,338,1,79018.0
1099,drone_0,338,316,1,80404.6
1099,drone_1,345,306,1,78403.9
1099,drone_2,339,341,1,77124.0
1099,drone_3,315,345,1,79659.0
1099,drone_4,320,337,1,78975.6
1100,drone_0,337,316,1,80374.6
1100,drone_1,346,306,1,78373.9
1100,drone_2,338,341,1,77094.0
1100,drone_3,314,345,1,79629.0
1100,drone_4,319,336,1,78933.1
1101,drone_0,338,316,1,80344.6
1101,drone_1,345,306,1,78343.9
1101,drone_2,339,341,1,77064.0
1101,drone_3,315,345,1,79599.0
1101,drone_4,318,335,1,78890.7
1102,drone_0,337,316,1,80314.6
1102,drone_1,346,306,1,78313.9
1102,drone_2,338,341,1,77034.0
1102,drone_3,314,345,1,79569.0
1102,drone_4,319,334,1,78848.3
1103,drone_0,338,316,1,80284.6
1103,drone_1,345,306,1,78283.9
1103,drone_2,339,341,1,77004.0
1103,drone_3,315,345,1,79539.0
1103,drone_4,318,333,1,78805.9
1104,drone_0,337,316,1,80254.6
1104,drone_1,346,306,1,78253.9
1104,drone_2,338,341,1,76974.0
1104,drone_3,314,345,1,79509.0
1104,drone_4,317,332,1,78763.4
1105,drone_0,338,316,1,80224.6
1105,drone_1,345,306,1,78223.9
1105,drone_2,339,341,1,76944.0
1105,drone_3,315,345,1,79479.0
1105,drone_4,318,331,1,78721.0
1106,drone_0,337,316,1,80194.6
1106,drone_1,346,306,1,78193.9
1106,drone_2,338,341,1,76914.0
1106,drone_3,314,345,1,79449.0
1106,drone_4,317,330,1,78678.6
1107,drone_0,338,316,1,80164.6
1107,drone_1,345,306,1,78163.9
1107,drone_2,339,341,1,76884.0
1107,drone_3,315,345,1,79419.0
1107,drone_4,316,331,1,78636.1
1108,drone_0,339,315,1,80122.2
1108,drone_1,346,306,1,78133.9
1108,drone_2,338,341,1,76854.0
1108,drone_3,314,345,1,79389.0
1108,drone_4,315,332,1,78593.7
1109,drone_0,338,314,1,80079.7
1109,drone_1,345,306,1,78103.9
1109,drone_2,339,341,1,76824.0
1109,drone_3,315,345,1,79359.0
1109,drone_4,316,333,1,78551.3
1110,drone_0,337,314,1,80049.7
1110,drone_1,346,306,1,78073.9
1110,drone_2,338,341,1,76794.0
1110,drone_3,314,345,1,79329.0
1110,drone_4,317,334,1,78508.9
1111,drone_0,338,314,1,80019.7
1111,drone_1,345,306,1,78043.9
1111,drone_2,339,341,1,76764.0
1111,drone_3,315,345,1,79299.0
1111,drone_4,316,335,1,78466.4
1112,drone_0,337,314,1,79989.7
1112,drone_1,346,306,1,78013.9
1112,drone_2,338,341,1,76734.0
1112,drone_3,314,345,1,79269.0
1112,drone_4,317,336,1,78424.0
1113,drone_0,338,314,1,79959.7
1113,drone_1,345,306,1,77983.9
1113,drone_2,339,341,1,76704.0
1113,drone_3,315,345,1,79239.0
1113,drone_4,318,337,1,78381.6
1114,drone_0,337,314,1,79929.7
1114,drone_1,346,306,1,77953.9
1114,drone_2,338,341,1,76674.0
1114,drone_3,314,345,1,79209.0
1114,drone_4,319,338,1,78339.2
1115,drone_0,338,314,1,79899.7
1115,drone_1,345,306,1,77923.9
1115,drone_2,339,341,1,76644.0
1115,drone_3,315,345,1,79179.0
1115,drone_4,318,339,1,78296.7
1116,drone_0,337,314,1,79869.7
1116,drone_1,346,306,1,77893.9
1116,drone_2,338,341,1,76614.0
1116,drone_3,314,345,1,79149.0
1116,drone_4,317,340,1,78254.3
1117,drone_0,338,314,1,79839.7
1117,drone_1,345,306,1,77863.9
1117,drone_2,339,341,1,76584.0
1117,drone_3,315,345,1,79119.0
1117,drone_4,317,341,1,78224.3
1118,drone_0,337,314,1,79809.7
1118,drone_1,346,306,1,77833.9
1118,drone_2,338,341,1,76554.0
1118,drone_3,314,345,1,79089.0
1118,drone_4,316,341,1,78194.3
1119,drone_0,338,314,1,79779.7
1119,drone_1,345,306,1,77803.9
1119,drone_2,339,341,1,76524.0
1119,drone_3,315,345,1,79059.0
1119,drone_4,317,341,1,78164.3
1120,drone_0,337,314,1,79749.7
1120,drone_1,346,306,1,77773.9
